time,open,high,low,close,hl2,Upper,Lower,target_bull,target_bear,os,phv,bull_top,bull_btm,bull_avg,bull_left,bear_top,bear_btm,bear_avg,bear_left,Bull OB,Bear OB,Volume,Volume MA
1699974000,1.24587,1.24748,1.24438,1.24566,1.24593,1.24748,1.22753,1.22753,1.24748,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,26175,11073.05
1699977600,1.24566,1.24885,1.24556,1.24813,1.2472050000000001,1.24885,1.22753,1.22753,1.24885,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,19708,11779.65
1699981200,1.24813,1.2493,1.24732,1.24925,1.24831,1.2493,1.22753,1.22753,1.2493,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,13808,12347.25
1699984800,1.24925,1.24938,1.24849,1.2486599999999999,1.248935,1.24938,1.24006,1.24006,1.24938,1,42951,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,8852,12459.45
1699988400,1.2486599999999999,1.24998,1.24835,1.24993,1.249165,1.24998,1.24438,1.24438,1.24998,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,8729,12848.1
1699992000,1.24993,1.25058,1.24957,1.25014,1.250075,1.25058,1.24556,1.24556,1.25058,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,7391,13047.75
1699995600,1.25014,1.25018,1.24941,1.24983,1.249795,1.25058,1.24732,1.24732,1.25058,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,2609,12926.2
1699999200,1.24983,1.24993,1.24865,1.24885,1.24929,1.25058,1.24835,1.24835,1.25058,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,3312,12840.1
1700002800,1.24885,1.24994,1.24873,1.2493,1.2493349999999999,1.25058,1.24835,1.24835,1.25058,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,2511,12776.25
1700006400,1.2493,1.24933,1.24789,1.24837,1.24861,1.25058,1.24789,1.24789,1.25058,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,5852,12833.8
1700010000,1.24837,1.24884,1.24795,1.24846,1.248395,1.25018,1.24789,1.24789,1.25018,0,NaN,1.248395,1.24795,1.2481725,1700010000000,1.2516,1.2496450000000001,1.2506225,1694502000000,1.24795,NaN,8030,13024.3
1700013600,1.24846,1.24906,1.24802,1.24896,1.24854,1.24994,1.24789,1.24789,1.24994,0,NaN,1.248395,1.24795,1.2481725,1700010000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,7118,13139.1
1700017200,1.24896,1.2496,1.24877,1.24945,1.249185,1.24994,1.24789,1.24789,1.24994,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,5724,12852.05
1700020800,1.24945,1.24974,1.24912,1.24913,1.24943,1.24974,1.24789,1.24789,1.24974,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,3469,12424.35
1700024400,1.24913,1.24933,1.24878,1.24886,1.249055,1.24974,1.24795,1.24795,1.24974,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,6189,12084.75
1700028000,1.24886,1.24938,1.24843,1.24873,1.248905,1.24974,1.24802,1.24802,1.24974,1,8030,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,7314,11923.1
1700031600,1.24873,1.24977,1.24642,1.24694,1.2480950000000002,1.24977,1.24642,1.24642,1.24977,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,17192,12399.05
1700035200,1.24694,1.24762,1.24583,1.24641,1.246725,1.24977,1.24583,1.24583,1.24977,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,17579,12851.25
1700038800,1.24641,1.24668,1.24532,1.24628,1.246,1.24977,1.24532,1.24532,1.24977,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,13509,11379.15
1700042400,1.24628,1.24719,1.24551,1.24621,1.24635,1.24977,1.24532,1.24532,1.24977,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,11602,9833.65
1700046000,1.24621,1.24745,1.24583,1.24721,1.24664,1.24977,1.24532,1.24532,1.24977,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,10819,9065.85
1700049600,1.24721,1.24747,1.24555,1.24614,1.24651,1.24762,1.24532,1.24532,1.24762,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,11139,8637.4
1700053200,1.24614,1.24797,1.24253,1.24425,1.24525,1.24797,1.24253,1.24253,1.24797,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,1.24797,31086,9501.3
1700056800,1.24425,1.24471,1.24041,1.24087,1.24256,1.24797,1.24041,1.24041,1.24797,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,27941,10455.75
1700060400,1.24087,1.24441,1.24037,1.2442199999999999,1.2423899999999999,1.24797,1.24037,1.24037,1.24797,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,24352,11236.9
1700064000,1.2442199999999999,1.2454,1.2426,1.24297,1.244,1.24797,1.24037,1.24037,1.24797,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,18560,11795.35
1700067600,1.24297,1.24316,1.24163,1.24227,1.2423950000000001,1.24797,1.24037,1.24037,1.24797,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,11838,12256.8
1700071200,1.24227,1.24229,1.24102,1.2416099999999999,1.241655,1.2454,1.24037,1.24037,1.2454,0,31086,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,10516,12617
1700074800,1.2416099999999999,1.24201,1.24115,1.24184,1.24158,1.2454,1.24037,1.24037,1.2454,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,8485,12915.7
1700078400,1.24184,1.24189,1.24067,1.24095,1.24128,1.2454,1.24067,1.24067,1.2454,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,7439,12995.05
1700082000,1.24095,1.24162,1.24089,1.24157,1.241255,1.24316,1.24067,1.24067,1.24316,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,3248,12755.95
1700085600,1.24157,1.24183,1.24078,1.24171,1.241305,1.24229,1.24067,1.24067,1.24229,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,3279,12564
1700089200,1.24171,1.2422,1.24141,1.24218,1.2418049999999998,1.2422,1.24067,1.24067,1.2422,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,1948,12375.2
1700092800,1.24218,1.24241,1.24137,1.24185,1.2418900000000002,1.24241,1.24067,1.24067,1.24241,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,5284,12465.95
1700096400,1.24185,1.24194,1.24003,1.24032,1.240985,1.24241,1.24003,1.24003,1.24241,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,6846,12498.8
1700100000,1.24032,1.24038,1.23801,1.23828,1.239195,1.24241,1.23801,1.23801,1.24241,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,8131,12539.65
1700103600,1.23828,1.2391,1.23824,1.23878,1.23867,1.24241,1.23801,1.23801,1.24241,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,4116,11885.85
1700107200,1.23878,1.23942,1.23871,1.23929,1.239065,1.24241,1.23801,1.23801,1.24241,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,3276,11170.7
1700110800,1.23929,1.2396,1.2389999999999999,1.23949,1.2393,1.24194,1.23801,1.23801,1.24194,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,3715,10681
1700114400,1.23949,1.23989,1.2391699999999999,1.23964,1.2395299999999998,1.24038,1.23801,1.23801,1.24038,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,5754,10388.6
1700118000,1.23964,1.23984,1.23762,1.2379499999999999,1.2387299999999999,1.23989,1.23762,1.23762,1.23989,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,10724,10383.85
1700121600,1.2379499999999999,1.23989,1.23761,1.23971,1.23875,1.23989,1.23761,1.23761,1.23989,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,15125,10583.15
1700125200,1.23971,1.24135,1.23937,1.24009,1.24036,1.24135,1.23761,1.23761,1.24135,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,13988,9728.25
1700128800,1.24009,1.24072,1.23918,1.24063,1.2399499999999999,1.24135,1.23761,1.23761,1.24135,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,10871,8874.75
1700132400,1.24063,1.24111,1.23941,1.24042,1.24026,1.24135,1.23761,1.23761,1.24135,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,9655,8139.9
1700136000,1.24042,1.2405,1.23819,1.2389,1.239345,1.24135,1.23761,1.23761,1.24135,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,11833,7803.55
1700139600,1.2389,1.24414,1.23864,1.24411,1.24139,1.24414,1.23819,1.23819,1.24414,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,23573,8390.3
1700143200,1.24411,1.24411,1.24108,1.2432,1.2425950000000001,1.24414,1.23819,1.23819,1.24414,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,23882,9058.6
1700146800,1.2432,1.24556,1.24297,1.24406,1.244265,1.24556,1.23819,1.23819,1.24556,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,1.24556,25816,9925.15
1700150400,1.24406,1.2449,1.24136,1.24204,1.2431299999999998,1.24556,1.23819,1.23819,1.24556,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,18759,10491.15
1700154000,1.24204,1.2429999999999999,1.24198,1.24251,1.24249,1.24556,1.23864,1.23864,1.24556,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,11331,10895.3
1700157600,1.24251,1.24311,1.2417799999999999,1.24205,1.242445,1.24556,1.24108,1.24108,1.24556,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,8879,11175.3
1700161200,1.24205,1.2423,1.24152,1.2417799999999999,1.2419099999999998,1.24556,1.24136,1.24136,1.24556,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,6856,11420.7
1700164800,1.2417799999999999,1.24183,1.24059,1.24083,1.2412100000000001,1.2449,1.24059,1.24059,1.2449,0,25816,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,6464,11479.7
1700168400,1.24083,1.24151,1.24081,1.24139,1.2411599999999998,1.24311,1.24059,1.24059,1.24311,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,2763,11275.55
1700172000,1.24139,1.24169,1.24036,1.24158,1.241025,1.24311,1.24036,1.24036,1.24311,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,1097,10923.85
1700175600,1.24158,1.24163,1.24121,1.2414,1.24142,1.2423,1.24036,1.24036,1.2423,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,1133,10774.7
1700179200,1.2414,1.24184,1.2409,1.24179,1.2413699999999999,1.24184,1.24036,1.24036,1.24184,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,4445,10833.15
1700182800,1.24179,1.2422199999999999,1.24118,1.24129,1.2416999999999998,1.2422199999999999,1.24036,1.24036,1.2422199999999999,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2422199999999999,1.2416999999999998,1.2419599999999997,1700182800000,NaN,1.2422199999999999,7207,11007.75
1700186400,1.24129,1.24163,1.24038,1.24099,1.241005,1.2422199999999999,1.24036,1.24036,1.2422199999999999,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2422199999999999,1.2416999999999998,1.2419599999999997,1700182800000,NaN,NaN,5907,11015.4
1700190000,1.24099,1.24115,1.24061,1.2407,1.24088,1.2422199999999999,1.24038,1.24038,1.2422199999999999,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2422199999999999,1.2416999999999998,1.2419599999999997,1700182800000,NaN,NaN,4970,10727.7
1700193600,1.2407,1.2411,1.24051,1.24055,1.240805,1.2422199999999999,1.24038,1.24038,1.2422199999999999,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2422199999999999,1.2416999999999998,1.2419599999999997,1700182800000,NaN,NaN,3960,10169.45
1700197200,1.24055,1.24151,1.2403899999999999,1.24139,1.2409499999999998,1.2422199999999999,1.24038,1.24038,1.2422199999999999,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.2422199999999999,1.2416999999999998,1.2419599999999997,1700182800000,NaN,NaN,4553,9697.7
1700200800,1.24139,1.24183,1.24118,1.24118,1.241505,1.24183,1.24038,1.24038,1.24183,0,7207,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,5223,9415.3
1700204400,1.24118,1.24119,1.23738,1.23841,1.239285,1.24183,1.23738,1.23738,1.24183,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,13109,9588
1700208000,1.23841,1.23964,1.2379,1.23817,1.2387700000000001,1.24183,1.23738,1.23738,1.24183,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,18845,9938.6
1700211600,1.23817,1.2415,1.23788,1.24099,1.23969,1.24183,1.23738,1.23738,1.24183,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,16675,9593.7
1700215200,1.24099,1.24373,1.24082,1.24309,1.242275,1.24373,1.23738,1.23738,1.24373,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,13787,9088.95
1700218800,1.24309,1.24377,1.24208,1.24291,1.242925,1.24377,1.23738,1.23738,1.24377,0,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,11628,8379.55
1700222400,1.24291,1.244,1.24216,1.2428299999999999,1.24308,1.244,1.23788,1.23788,1.244,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,12058,8044.5
1700226000,1.2428299999999999,1.24397,1.24139,1.24213,1.24268,1.244,1.23788,1.23788,1.244,1,NaN,1.2341199999999999,1.22753,1.2308249999999998,1699966800000,1.24556,1.244265,1.2449124999999999,1700146800000,NaN,NaN,21876,8571.75
1700229600,1.24213,1.24342,1.24049,1.24184,1.241955,1.244,1.24049,1.24049,1.244,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,1.24049,NaN,25865,9421.05
1700233200,1.24184,1.24343,1.24135,1.2434,1.2423899999999999,1.244,1.24049,1.24049,1.244,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,20773,10116.9
1700236800,1.2434,1.24373,1.24173,1.24277,1.24273,1.244,1.24049,1.24049,1.244,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,17361,10661.75
1700240400,1.24277,1.24373,1.24264,1.24356,1.243185,1.24397,1.24049,1.24049,1.24397,0,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,10489,11048.05
1700244000,1.24356,1.24576,1.24331,1.24563,1.244535,1.24576,1.24049,1.24049,1.24576,0,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,8547,11420.55
1700247600,1.24563,1.24565,1.2446,1.24484,1.2451249999999998,1.24576,1.24135,1.24135,1.24576,1,25865,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,6966,11712.2
1700251200,1.24484,1.24621,1.24464,1.24602,1.245425,1.24621,1.24173,1.24173,1.24621,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,6260,11802.95
1700254800,1.24602,1.24648,1.2451699999999999,1.24531,1.245825,1.24648,1.24264,1.24264,1.24648,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.24797,1.24525,1.24661,1700053200000,NaN,NaN,4007,11642.95
1700431200,1.2448,1.24574,1.2447,1.24519,1.24522,1.24648,1.24331,1.24331,1.24648,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,776,11386.4
1700434800,1.24519,1.2461,1.24519,1.24531,1.2456450000000001,1.24648,1.2446,1.2446,1.24648,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,4352,11355.5
1700438400,1.24531,1.24557,1.24461,1.24503,1.24509,1.24648,1.24461,1.24461,1.24648,1,NaN,1.241955,1.24049,1.2412225000000001,1700229600000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,6432,11479.1
1700442000,1.24503,1.24694,1.24503,1.24685,1.2459850000000001,1.24694,1.24461,1.24461,1.24694,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,1.24503,NaN,10494,11776.15
1700445600,1.24685,1.24856,1.24664,1.24831,1.2475999999999998,1.24856,1.24461,1.24461,1.24856,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,8735,11951.75
1700449200,1.24831,1.24855,1.2475,1.24844,1.2480250000000002,1.24856,1.24461,1.24461,1.24856,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,8328,11712.7
1700452800,1.24844,1.24955,1.24844,1.24857,1.2489949999999999,1.24955,1.24461,1.24461,1.24955,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,6255,11083.2
1700456400,1.24857,1.24892,1.24793,1.2480499999999999,1.2484250000000001,1.24955,1.24503,1.24503,1.24955,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,6452,10572.05
1700460000,1.2480499999999999,1.24827,1.24752,1.24762,1.247895,1.24955,1.24664,1.24664,1.24955,1,10494,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,7513,10258.35
1700463600,1.24762,1.24847,1.24711,1.24746,1.24779,1.24955,1.24711,1.24711,1.24955,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,12537,10303.8
1700467200,1.24746,1.2494399999999999,1.24733,1.24812,1.2483849999999999,1.24955,1.24711,1.24711,1.24955,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,16035,10502.65
1700470800,1.24812,1.25101,1.2480499999999999,1.25099,1.24953,1.25101,1.24711,1.24711,1.25101,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,16918,10254.75
1700474400,1.25099,1.251,1.24668,1.24717,1.24884,1.25101,1.24668,1.24668,1.25101,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,11462,9534.6
1700478000,1.24717,1.24723,1.24612,1.24708,1.246675,1.25101,1.24612,1.24612,1.25101,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,11140,9052.95
1700481600,1.24708,1.24783,1.24635,1.2472,1.24709,1.25101,1.24612,1.24612,1.25101,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2516,1.2496450000000001,1.2506225,1694502000000,NaN,NaN,10373,8703.55
1700485200,1.2472,1.24785,1.2466599999999999,1.24728,1.247255,1.25101,1.24612,1.24612,1.25101,1,NaN,1.2459850000000001,1.24503,1.2455075,1700442000000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,14425,8900.35
1700488800,1.24728,1.24931,1.24618,1.24931,1.247745,1.251,1.24612,1.24612,1.251,0,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,1.24618,NaN,17389,9342.45
1700492400,1.24931,1.24943,1.24742,1.24924,1.2484250000000001,1.24943,1.24612,1.24612,1.24943,0,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,15864,9787.35
1700496000,1.24924,1.25043,1.24898,1.25042,1.249705,1.25043,1.24618,1.24618,1.25043,1,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,12184,10083.55
1700499600,1.25042,1.25175,1.24949,1.25002,1.25062,1.25175,1.24618,1.24618,1.25175,1,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,8907,10328.55
1700503200,1.25002,1.25173,1.24983,1.25064,1.25078,1.25175,1.24618,1.24618,1.25175,1,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,13134,10946.45
1700506800,1.25064,1.2510999999999999,1.25023,1.25103,1.250665,1.25175,1.24742,1.24742,1.25175,1,17389,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,6917,11074.7
1700510400,1.25103,1.25138,1.25065,1.25065,1.251015,1.25175,1.24898,1.24898,1.25175,1,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,5710,11038.6
1700514000,1.25065,1.2508299999999999,1.25015,1.25041,1.25049,1.25175,1.24949,1.24949,1.25175,1,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,3351,10681.45
1700517600,1.25041,1.2506599999999999,1.24954,1.25038,1.2501,1.25173,1.24954,1.24954,1.25173,0,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,3764,10432.9
1700521200,1.25038,1.25111,1.25023,1.25079,1.25067,1.25138,1.24954,1.24954,1.25138,0,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,1713,10102.15
1700524800,1.25079,1.25184,1.25046,1.25112,1.25115,1.25184,1.24954,1.24954,1.25184,0,NaN,1.247745,1.24618,1.2469625,1700488800000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,5170,10047.9
1700528400,1.25112,1.25246,1.25047,1.25165,1.251465,1.25246,1.24954,1.24954,1.25246,0,NaN,1.251465,1.25047,1.2509675,1700528400000,1.2548,1.253755,1.2542775,1694440800000,1.25047,NaN,12850,10367.8
1700532000,1.25165,1.25376,1.2512699999999999,1.25345,1.2525149999999998,1.25376,1.24954,1.24954,1.25376,0,NaN,1.251465,1.25047,1.2509675,1700528400000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,9558,10470.05
1700535600,1.25345,1.25386,1.25324,1.25381,1.25355,1.25386,1.25023,1.25023,1.25386,1,NaN,1.251465,1.25047,1.2509675,1700528400000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,6562,10171.3
1700539200,1.25381,1.25401,1.25289,1.25304,1.25345,1.25401,1.25046,1.25046,1.25401,1,NaN,1.251465,1.25047,1.2509675,1700528400000,1.2548,1.253755,1.2542775,1694440800000,NaN,NaN,4745,9606.8
